Ticket_ID,Created_Date,Resolved_Date,Priority,Status,Channel,Category,Agent_ID,Customer_Name,Resolution_Time_Hours,SLA_Breached,Customer_Satisfaction
T04234,2025-04-15 00:00:00,2025-04-17 18:00:00,Critical,Resolved,Chat,Hardware Failure,A017,Sarah Price,66,Yes,4
T04235,2025-01-27 00:00:00,2025-01-31 23:00:00,High,Resolved,Portal,Software Bug,A022,Jo Case,119,No,3
T04236,2025-12-06 00:00:00,2025-12-08 04:00:00,Critical,Closed,Email,Login Issue,A012,Kelly Thompson,52,No,3
T04237,2025-02-04 00:00:00,2025-02-08 13:00:00,Critical,Closed,Portal,Software Bug,A021,Angela Padilla,109,No,2
T04238,2025-11-05 00:00:00,2025-11-06 10:00:00,Critical,In Progress,Phone,Hardware Failure,A002,Tammy Russell,34,No,2
T04239,2025-07-30 00:00:00,2025-07-30 14:00:00,Critical,Resolved,Phone,Software Bug,A009,Theresa Anderson,14,Yes,3
T04240,2025-01-22 00:00:00,2025-01-22 08:00:00,Medium,Open,Portal,Hardware Failure,A009,Mr. James Burnett DDS,8,No,3
T04241,2026-01-02 00:00:00,2026-01-02 13:00:00,Medium,Open,Phone,Software Bug,A003,Zachary Morales,13,Yes,3
T04242,2025-10-20 00:00:00,2025-10-22 20:00:00,Low,Resolved,Portal,Software Bug,A021,Emily Ramos,68,Yes,3
T04243,2025-05-01 00:00:00,2025-05-02 05:00:00,High,Open,Email,Software Bug,A007,Cindy Cook,29,Yes,3
T04244,2026-03-03 00:00:00,2026-03-04 00:00:00,Critical,Closed,Portal,Network Issue,A006,Ralph Fleming,24,No,5
T04245,2025-12-10 00:00:00,2025-12-13 04:00:00,High,In Progress,Phone,Network Issue,A018,Sarah Williams,76,Yes,1
T04246,2025-01-01 00:00:00,2025-01-03 04:00:00,Low,Closed,Email,Login Issue,A012,Julia Young,52,Yes,1
T04247,2025-03-06 00:00:00,2025-03-09 06:00:00,High,Resolved,Portal,Software Bug,A019,Joel Petersen,78,No,1
T04248,2025-07-05 00:00:00,2025-07-08 08:00:00,Low,Resolved,Phone,Hardware Failure,A001,Alyssa Anderson,80,Yes,5
T04249,2025-06-29 00:00:00,2025-07-02 07:00:00,Critical,Open,Email,Software Bug,A007,Susan Nelson,79,No,5
T04250,2025-09-15 00:00:00,2025-09-19 10:00:00,Low,Resolved,Email,Hardware Failure,A016,Brian Ramirez,106,No,2
T04251,2025-03-05 00:00:00,2025-03-06 05:00:00,Critical,Open,Email,Access Request,A025,Kathleen Garcia,29,Yes,1
T04252,2025-03-13 00:00:00,2025-03-13 14:00:00,Critical,Resolved,Chat,Network Issue,A015,Vincent Jacobs,14,Yes,4
T04253,2025-05-25 00:00:00,2025-05-27 10:00:00,Medium,Open,Chat,Network Issue,A003,Beth Russell,58,Yes,2
T04254,2025-08-16 00:00:00,2025-08-17 13:00:00,Low,In Progress,Portal,Hardware Failure,A014,Lisa Wright,37,No,2
T04255,2025-07-23 00:00:00,2025-07-27 14:00:00,Medium,In Progress,Phone,Hardware Failure,A003,Caitlyn Diaz,110,No,1
T04256,2025-07-02 00:00:00,2025-07-03 20:00:00,Low,Closed,Phone,Software Bug,A015,Eric Williams,44,No,5
T04257,2025-06-19 00:00:00,2025-06-20 20:00:00,Critical,Closed,Phone,Login Issue,A022,Kathryn Malone,44,Yes,2
T04258,2025-07-27 00:00:00,2025-07-30 09:00:00,Low,In Progress,Portal,Software Bug,A004,Alexandra Ramirez DDS,81,Yes,4
T04259,2025-01-04 00:00:00,2025-01-08 18:00:00,Critical,Closed,Email,Hardware Failure,A019,John Villanueva,114,Yes,3
T04260,2025-06-13 00:00:00,2025-06-15 12:00:00,Low,In Progress,Email,Access Request,A003,Kenneth Carrillo,60,No,1
T04261,2025-08-21 00:00:00,2025-08-25 16:00:00,Medium,In Progress,Phone,Software Bug,A007,Jane Cook,112,Yes,5
T04262,2026-01-25 00:00:00,2026-01-28 18:00:00,Low,Resolved,Chat,Access Request,A010,Nicole Stewart,90,No,2
T04263,2025-02-11 00:00:00,2025-02-15 16:00:00,High,Closed,Email,Hardware Failure,A019,Robert Mills,112,No,4
T04264,2025-04-07 00:00:00,2025-04-07 19:00:00,Medium,Open,Phone,Software Bug,A006,Kathryn Snyder,19,No,1
T04265,2025-12-16 00:00:00,2025-12-17 10:00:00,High,Resolved,Email,Access Request,A001,Justin Brown,34,Yes,4
T04266,2026-01-05 00:00:00,2026-01-05 05:00:00,Low,Open,Chat,Software Bug,A018,Terry Adkins,5,Yes,3
T04267,2026-02-03 00:00:00,2026-02-04 17:00:00,Low,In Progress,Phone,Software Bug,A013,Stephanie Henderson,41,No,1
T04268,2026-01-06 00:00:00,2026-01-07 08:00:00,Critical,In Progress,Phone,Login Issue,A011,Daniel Sheppard,32,No,2
T04269,2025-12-29 00:00:00,2026-01-02 03:00:00,High,In Progress,Portal,Login Issue,A001,Melanie Wagner,99,No,3
T04270,2025-03-03 00:00:00,2025-03-05 04:00:00,Medium,Closed,Portal,Login Issue,A021,Amy Santos,52,Yes,3
T04271,2025-02-19 00:00:00,2025-02-23 05:00:00,Low,Resolved,Portal,Login Issue,A004,Kelsey Jacobs,101,Yes,4
T04272,2025-06-24 00:00:00,2025-06-27 19:00:00,Medium,In Progress,Phone,Access Request,A024,Diana Garza,91,No,5
T04273,2025-02-17 00:00:00,2025-02-19 10:00:00,High,Closed,Email,Hardware Failure,A013,Douglas Bishop,58,No,5
T04274,2025-07-11 00:00:00,2025-07-11 05:00:00,Low,Closed,Phone,Access Request,A008,Kayla Mcguire,5,Yes,3
T04275,2026-01-26 00:00:00,2026-01-29 18:00:00,Low,Resolved,Chat,Access Request,A003,Travis Thomas,90,No,1
T04276,2025-11-07 00:00:00,2025-11-11 03:00:00,Medium,In Progress,Email,Hardware Failure,A019,Allison Ferguson,99,Yes,5
T04277,2025-07-12 00:00:00,2025-07-13 13:00:00,Low,Resolved,Chat,Login Issue,A013,Brenda Schroeder,37,No,4
T04278,2025-12-27 00:00:00,2025-12-30 20:00:00,High,In Progress,Chat,Access Request,A007,Jamie Williams,92,No,3
T04279,2025-08-28 00:00:00,2025-08-28 03:00:00,Critical,Resolved,Email,Access Request,A009,Erik Saunders,3,No,4
T04280,2025-04-03 00:00:00,2025-04-07 16:00:00,Critical,Resolved,Portal,Network Issue,A021,Austin Bird,112,Yes,1
T04281,2025-08-19 00:00:00,2025-08-19 15:00:00,Medium,Closed,Email,Network Issue,A021,Katherine Woods,15,No,5
T04282,2026-02-08 00:00:00,2026-02-11 23:00:00,Low,Closed,Email,Login Issue,A001,Amber Yang,95,Yes,1
T04283,2025-08-12 00:00:00,2025-08-16 12:00:00,Low,Resolved,Email,Access Request,A003,Jonathan Jones,108,No,1
T04284,2025-01-26 00:00:00,2025-01-26 07:00:00,Medium,Closed,Portal,Network Issue,A017,Tiffany Goodwin,7,Yes,2
T04285,2025-06-26 00:00:00,2025-06-30 23:00:00,Critical,Closed,Portal,Hardware Failure,A002,Edwin Bailey,119,Yes,5
T04286,2025-05-23 00:00:00,2025-05-26 14:00:00,Critical,In Progress,Portal,Access Request,A005,Matthew Sanchez,86,Yes,5
T04287,2025-02-23 00:00:00,2025-02-26 01:00:00,Critical,Closed,Chat,Hardware Failure,A001,Victoria Pineda,73,No,3
T04288,2025-08-19 00:00:00,2025-08-20 02:00:00,High,Closed,Email,Access Request,A006,Marilyn Anderson,26,Yes,3
T04289,2025-01-19 00:00:00,2025-01-20 22:00:00,Medium,Resolved,Portal,Network Issue,A024,David Ray,46,No,1
T04290,2026-02-13 00:00:00,2026-02-14 13:00:00,Medium,Resolved,Email,Login Issue,A016,Ashley Bailey,37,No,5
T04291,2025-02-24 00:00:00,2025-02-26 07:00:00,High,Closed,Portal,Network Issue,A012,Scott Hines,55,Yes,4
T04292,2025-10-10 00:00:00,2025-10-10 17:00:00,Critical,Closed,Chat,Access Request,A015,Tracy Coleman,17,No,1
T04293,2025-09-13 00:00:00,2025-09-15 10:00:00,Medium,Resolved,Chat,Access Request,A010,Alicia Scott,58,Yes,5
T04294,2025-10-02 00:00:00,2025-10-03 07:00:00,Critical,Closed,Email,Network Issue,A012,Kristina Ware,31,Yes,3
T04295,2026-01-31 00:00:00,2026-01-31 05:00:00,Medium,Open,Portal,Software Bug,A014,Michael Smith,5,Yes,1
T04296,2025-03-18 00:00:00,2025-03-20 01:00:00,Low,Open,Portal,Access Request,A019,Kendra Roach,49,Yes,4
T04297,2025-04-18 00:00:00,2025-04-20 00:00:00,Low,In Progress,Email,Network Issue,A025,John Hammond,48,No,2
T04298,2025-10-13 00:00:00,2025-10-14 04:00:00,High,Closed,Phone,Access Request,A024,Mark Carroll,28,No,1
T04299,2025-07-11 00:00:00,2025-07-12 06:00:00,High,Resolved,Phone,Hardware Failure,A023,Terri Holmes,30,Yes,2
T04300,2025-01-28 00:00:00,2025-01-28 18:00:00,High,Closed,Chat,Hardware Failure,A017,Christopher Ellis,18,Yes,5
T04301,2025-02-28 00:00:00,2025-03-01 00:00:00,Medium,Closed,Phone,Software Bug,A024,Nathaniel Sparks,24,No,5
T04302,2025-03-04 00:00:00,2025-03-06 10:00:00,Medium,In Progress,Phone,Access Request,A008,Jeffrey Yu,58,Yes,2
T04303,2025-08-14 00:00:00,2025-08-17 11:00:00,Critical,Resolved,Email,Network Issue,A019,Bianca Fox,83,No,4
T04304,2025-12-18 00:00:00,2025-12-21 21:00:00,High,Open,Chat,Software Bug,A016,Charles Thomas,93,No,4
T04305,2026-01-07 00:00:00,2026-01-09 14:00:00,Low,Closed,Chat,Network Issue,A003,Derek Richards,62,Yes,5
T04306,2025-12-09 00:00:00,2025-12-10 15:00:00,High,Resolved,Phone,Software Bug,A008,Tiffany Garcia,39,Yes,2
T04307,2025-02-05 00:00:00,2025-02-08 17:00:00,Critical,Resolved,Email,Access Request,A005,Amanda Woods,89,No,3
T04308,2025-03-22 00:00:00,2025-03-22 07:00:00,High,Open,Phone,Hardware Failure,A019,Kristen Taylor,7,No,5
T04309,2025-08-19 00:00:00,2025-08-22 11:00:00,Critical,In Progress,Chat,Network Issue,A007,Linda Richard,83,Yes,3
T04310,2025-07-28 00:00:00,2025-07-30 21:00:00,Critical,Open,Chat,Software Bug,A001,David Shelton,69,No,4
T04311,2025-10-21 00:00:00,2025-10-25 02:00:00,Medium,Resolved,Chat,Login Issue,A002,Andrea Schmidt,98,Yes,3
T04312,2025-01-09 00:00:00,2025-01-10 15:00:00,Critical,Closed,Chat,Access Request,A007,Evan Moore,39,No,2
T04313,2025-05-23 00:00:00,2025-05-27 12:00:00,Medium,Open,Email,Login Issue,A017,William Morton,108,Yes,5
T04314,2025-09-16 00:00:00,2025-09-18 22:00:00,Critical,Open,Phone,Network Issue,A025,Karen Phillips,70,Yes,5
T04315,2025-07-09 00:00:00,2025-07-11 10:00:00,Medium,Resolved,Email,Login Issue,A003,Heather Adams,58,No,3
T04316,2026-01-02 00:00:00,2026-01-04 16:00:00,Medium,Resolved,Portal,Software Bug,A013,Juan Oliver,64,Yes,1
T04317,2025-11-26 00:00:00,2025-11-26 12:00:00,High,In Progress,Portal,Network Issue,A010,Cole Finley,12,No,4
T04318,2025-06-15 00:00:00,2025-06-16 13:00:00,Medium,Open,Phone,Login Issue,A008,Ryan Wolfe,37,No,4
T04319,2025-12-30 00:00:00,2025-12-31 09:00:00,Medium,In Progress,Phone,Access Request,A010,Seth Shaffer,33,Yes,4
T04320,2025-09-08 00:00:00,2025-09-12 12:00:00,Critical,In Progress,Chat,Network Issue,A009,Louis Mills,108,No,1
T04321,2025-07-16 00:00:00,2025-07-20 21:00:00,High,Resolved,Portal,Login Issue,A024,Daniel Wright,117,Yes,1
T04322,2025-08-02 00:00:00,2025-08-02 07:00:00,Low,Open,Portal,Access Request,A025,Sherri Cooper,7,No,2
T04323,2025-02-25 00:00:00,2025-02-27 03:00:00,High,In Progress,Email,Software Bug,A021,Patricia Mendez,51,Yes,2
T04324,2026-01-14 00:00:00,2026-01-14 23:00:00,Medium,In Progress,Chat,Login Issue,A016,Tara Moyer,23,No,1
T04325,2025-07-24 00:00:00,2025-07-24 09:00:00,Low,Resolved,Portal,Software Bug,A022,Gabrielle Blake,9,Yes,4
T04326,2025-09-28 00:00:00,2025-10-01 22:00:00,High,Open,Phone,Network Issue,A022,Michael Newton,94,Yes,3
T04327,2025-08-11 00:00:00,2025-08-13 03:00:00,Low,In Progress,Chat,Access Request,A003,Christine Williams,51,No,3
T04328,2025-08-09 00:00:00,2025-08-12 18:00:00,Low,Closed,Email,Software Bug,A024,Gregory Fisher,90,No,3
T04329,2025-10-08 00:00:00,2025-10-08 22:00:00,Low,Resolved,Phone,Software Bug,A019,Gerald Hunt,22,Yes,5
T04330,2025-03-29 00:00:00,2025-03-29 11:00:00,Low,Open,Chat,Network Issue,A019,David Wilkerson,11,No,5
T04331,2025-09-15 00:00:00,2025-09-15 15:00:00,Low,Resolved,Email,Login Issue,A007,Cheryl Whitaker,15,No,3
T04332,2025-12-22 00:00:00,2025-12-25 19:00:00,Medium,Open,Chat,Network Issue,A014,Elizabeth Benson,91,No,4
T04333,2025-03-20 00:00:00,2025-03-20 01:00:00,Medium,Open,Email,Hardware Failure,A010,Javier Brewer,1,Yes,1
T04334,2025-03-19 00:00:00,2025-03-19 07:00:00,High,Resolved,Portal,Access Request,A017,Patricia Anderson,7,No,5
T04335,2025-07-26 00:00:00,2025-07-27 23:00:00,High,Open,Phone,Hardware Failure,A006,Dr. Michael Davis,47,Yes,5
T04336,2025-05-07 00:00:00,2025-05-10 13:00:00,Critical,Resolved,Email,Hardware Failure,A010,Andrew Rios,85,No,4
T04337,2025-12-22 00:00:00,2025-12-25 10:00:00,Low,Resolved,Phone,Network Issue,A024,Kevin Rodgers,82,Yes,5
T04338,2025-10-14 00:00:00,2025-10-17 12:00:00,Low,Open,Phone,Login Issue,A017,Mrs. Diane Baldwin,84,No,1
T04339,2025-03-12 00:00:00,2025-03-13 04:00:00,High,Closed,Phone,Network Issue,A010,Calvin Cruz,28,Yes,1
T04340,2025-10-06 00:00:00,2025-10-07 09:00:00,Medium,In Progress,Chat,Hardware Failure,A006,Natalie Murphy,33,No,1
T04341,2025-09-02 00:00:00,2025-09-06 11:00:00,Medium,In Progress,Email,Network Issue,A011,Chad Thomas,107,Yes,1
T04342,2026-03-04 00:00:00,2026-03-08 01:00:00,Medium,In Progress,Portal,Hardware Failure,A002,Daniel Walton,97,No,3
T04343,2025-08-31 00:00:00,2025-09-02 02:00:00,High,In Progress,Phone,Access Request,A025,John Hernandez,50,No,1
T04344,2025-11-24 00:00:00,2025-11-27 19:00:00,Critical,Closed,Chat,Login Issue,A018,Rebecca Crawford,91,No,4
T04345,2025-09-07 00:00:00,2025-09-11 15:00:00,Low,Open,Portal,Software Bug,A006,Jennifer Burns,111,No,2
T04346,2026-03-08 00:00:00,2026-03-11 17:00:00,Low,In Progress,Phone,Login Issue,A012,Alexis Reynolds,89,Yes,1
T04347,2025-01-10 00:00:00,2025-01-13 17:00:00,Critical,In Progress,Chat,Hardware Failure,A005,Ashley Kelly,89,No,5
T04348,2025-05-22 00:00:00,2025-05-23 00:00:00,High,Resolved,Email,Hardware Failure,A024,Kimberly Decker,24,Yes,4
T04349,2025-10-31 00:00:00,2025-10-31 23:00:00,Critical,In Progress,Chat,Network Issue,A008,Brandon Fox,23,Yes,4
T04350,2026-02-17 00:00:00,2026-02-19 23:00:00,Medium,Closed,Phone,Network Issue,A025,Andrea Reed,71,No,2
T04351,2025-10-09 00:00:00,2025-10-12 12:00:00,Low,Closed,Email,Software Bug,A006,Tony Bradley,84,Yes,4
T04352,2025-06-30 00:00:00,2025-07-04 20:00:00,Medium,Open,Chat,Access Request,A008,Heidi Mayo,116,Yes,4
T04353,2026-02-25 00:00:00,2026-02-25 11:00:00,Medium,Open,Phone,Software Bug,A008,Timothy Stewart,11,No,4
T04354,2025-12-29 00:00:00,2025-12-31 12:00:00,High,Open,Portal,Login Issue,A016,Kelly Knapp,60,No,1
T04355,2025-07-11 00:00:00,2025-07-11 01:00:00,High,Resolved,Portal,Network Issue,A012,Amanda Wilson,1,No,5
T04356,2025-07-13 00:00:00,2025-07-15 17:00:00,Critical,In Progress,Email,Network Issue,A018,Julia Brown,65,Yes,4
T04357,2026-02-20 00:00:00,2026-02-21 18:00:00,High,Open,Chat,Access Request,A009,Sharon Morgan,42,No,5
T04358,2025-05-23 00:00:00,2025-05-27 00:00:00,Medium,Resolved,Chat,Software Bug,A004,Stephanie Brooks,96,Yes,2
T04359,2026-02-23 00:00:00,2026-02-27 13:00:00,Low,Resolved,Email,Software Bug,A010,Ryan Bush,109,Yes,2
T04360,2025-10-25 00:00:00,2025-10-27 05:00:00,High,Open,Email,Login Issue,A020,Kathy Smith,53,No,2
T04361,2025-09-12 00:00:00,2025-09-13 16:00:00,Low,In Progress,Portal,Network Issue,A013,Kelly Ryan,40,No,3
T04362,2026-01-11 00:00:00,2026-01-14 06:00:00,High,Open,Chat,Login Issue,A016,Steven Jones,78,Yes,1
T04363,2025-09-12 00:00:00,2025-09-16 18:00:00,Medium,In Progress,Chat,Network Issue,A014,Sarah Whitaker DDS,114,No,2
T04364,2026-03-08 00:00:00,2026-03-10 17:00:00,Low,In Progress,Phone,Network Issue,A021,Ms. Lindsey Perez,65,Yes,4
T04365,2025-03-13 00:00:00,2025-03-15 19:00:00,Critical,Open,Phone,Software Bug,A010,Jennifer Drake,67,No,1
T04366,2026-01-15 00:00:00,2026-01-18 16:00:00,Medium,Open,Email,Network Issue,A015,James Banks,88,No,3
T04367,2025-10-25 00:00:00,2025-10-27 07:00:00,Critical,In Progress,Email,Login Issue,A010,Dr. Troy Jordan,55,Yes,2
T04368,2025-05-03 00:00:00,2025-05-03 14:00:00,Critical,In Progress,Phone,Login Issue,A014,Edward Porter,14,No,1
T04369,2026-02-05 00:00:00,2026-02-08 03:00:00,Low,Open,Phone,Access Request,A004,Brittany Giles,75,Yes,3
T04370,2025-05-05 00:00:00,2025-05-08 19:00:00,High,Resolved,Email,Login Issue,A002,Jennifer Cox,91,Yes,4
T04371,2025-02-04 00:00:00,2025-02-06 17:00:00,High,Open,Chat,Login Issue,A018,Bobby Young,65,Yes,2
T04372,2025-08-18 00:00:00,2025-08-18 06:00:00,High,Closed,Email,Hardware Failure,A021,Nicole Harris,6,No,2
T04373,2025-09-30 00:00:00,2025-10-02 10:00:00,Medium,Open,Chat,Access Request,A020,Marc Jacobs,58,No,2
T04374,2026-03-18 00:00:00,2026-03-22 22:00:00,Medium,In Progress,Email,Software Bug,A007,Emily Young,118,No,1
T04375,2025-12-07 00:00:00,2025-12-09 16:00:00,Medium,In Progress,Chat,Software Bug,A005,Natalie Anderson,64,Yes,3
T04376,2025-01-23 00:00:00,2025-01-25 05:00:00,Low,Open,Email,Software Bug,A013,Laurie Lopez,53,Yes,3
T04377,2025-02-03 00:00:00,2025-02-03 02:00:00,Low,In Progress,Email,Network Issue,A011,Kevin Foley,2,No,3
T04378,2025-06-20 00:00:00,2025-06-24 00:00:00,High,In Progress,Email,Hardware Failure,A025,Samantha Drake,96,Yes,4
T04379,2025-12-17 00:00:00,2025-12-20 16:00:00,Medium,Resolved,Portal,Hardware Failure,A005,Robert Goodwin,88,Yes,2
T04380,2025-09-08 00:00:00,2025-09-10 01:00:00,Critical,Closed,Portal,Hardware Failure,A016,Kimberly Moore,49,No,1
T04381,2025-07-09 00:00:00,2025-07-13 15:00:00,Medium,Closed,Portal,Login Issue,A005,Daniel Beard,111,Yes,1
T04382,2025-11-07 00:00:00,2025-11-09 21:00:00,Medium,Closed,Phone,Login Issue,A009,Kayla Strickland,69,No,1
T04383,2025-04-26 00:00:00,2025-04-26 05:00:00,High,Open,Chat,Software Bug,A011,Lynn Best,5,No,3
T04384,2025-09-19 00:00:00,2025-09-23 08:00:00,Critical,In Progress,Chat,Login Issue,A018,Joe Hart,104,Yes,1
T04385,2025-09-13 00:00:00,2025-09-16 03:00:00,High,Open,Phone,Login Issue,A012,Justin Ramos,75,No,4
T04386,2026-02-17 00:00:00,2026-02-18 17:00:00,High,In Progress,Email,Access Request,A021,Kim Johnson,41,No,5
T04387,2025-05-03 00:00:00,2025-05-06 13:00:00,Medium,Open,Chat,Software Bug,A010,Jeremy Mays,85,Yes,4
T04388,2026-01-28 00:00:00,2026-01-29 07:00:00,Medium,Closed,Email,Access Request,A011,Todd Morales,31,No,5
T04389,2025-01-16 00:00:00,2025-01-18 05:00:00,High,Closed,Portal,Login Issue,A005,Gregory Turner,53,Yes,2
T04390,2026-01-14 00:00:00,2026-01-16 12:00:00,High,In Progress,Portal,Access Request,A022,Anthony Lloyd,60,No,1
T04391,2025-04-06 00:00:00,2025-04-06 08:00:00,High,Resolved,Chat,Network Issue,A022,Eric Evans,8,No,3
T04392,2025-05-17 00:00:00,2025-05-18 13:00:00,Critical,Closed,Portal,Hardware Failure,A023,Mr. Michael Ferguson,37,Yes,1
T04393,2025-11-26 00:00:00,2025-11-29 20:00:00,Low,Open,Email,Hardware Failure,A025,Rebecca Rodriguez,92,Yes,2
T04394,2025-12-14 00:00:00,2025-12-17 14:00:00,High,Open,Chat,Hardware Failure,A025,Jennifer Cox,86,Yes,1
T04395,2025-03-05 00:00:00,2025-03-09 05:00:00,High,Closed,Email,Hardware Failure,A012,Brittany Miller,101,No,2
T04396,2025-10-03 00:00:00,2025-10-06 17:00:00,High,Open,Email,Software Bug,A018,Todd May,89,No,1
T04397,2025-07-29 00:00:00,2025-07-31 14:00:00,Critical,Resolved,Chat,Network Issue,A014,Mark Nichols,62,Yes,1
T04398,2026-01-30 00:00:00,2026-01-31 14:00:00,Critical,Open,Chat,Access Request,A018,Miss Haley Allen,38,No,3
T04399,2025-08-29 00:00:00,2025-08-29 11:00:00,Low,Open,Portal,Hardware Failure,A025,Jennifer Bentley,11,Yes,1
T04400,2025-04-29 00:00:00,2025-04-30 08:00:00,High,Closed,Email,Software Bug,A022,Logan Parker,32,No,2
T04401,2025-04-25 00:00:00,2025-04-29 05:00:00,Critical,In Progress,Phone,Software Bug,A013,Lauren Garcia,101,No,1
T04402,2026-01-31 00:00:00,2026-02-02 20:00:00,Critical,Resolved,Email,Network Issue,A021,Michael Shepard,68,Yes,5
T04403,2025-05-14 00:00:00,2025-05-18 07:00:00,Low,Closed,Portal,Access Request,A020,Amanda Elliott,103,Yes,2
T04404,2025-05-14 00:00:00,2025-05-16 04:00:00,Medium,Resolved,Portal,Login Issue,A010,Samuel Watts,52,Yes,5
T04405,2025-02-23 00:00:00,2025-02-27 23:00:00,Low,Open,Portal,Software Bug,A008,Samuel Huerta,119,Yes,2
T04406,2025-05-07 00:00:00,2025-05-07 11:00:00,High,Closed,Chat,Login Issue,A017,Kevin Glass,11,Yes,3
T04407,2025-03-27 00:00:00,2025-03-29 12:00:00,Low,Closed,Email,Login Issue,A008,Christopher Davila,60,No,3
T04408,2025-05-04 00:00:00,2025-05-08 20:00:00,High,In Progress,Phone,Software Bug,A013,Paul Estes,116,No,4
T04409,2025-06-01 00:00:00,2025-06-01 04:00:00,Medium,Closed,Phone,Software Bug,A003,Kimberly Merritt MD,4,Yes,3
T04410,2025-04-16 00:00:00,2025-04-16 16:00:00,High,Resolved,Email,Login Issue,A004,Cindy Ross,16,Yes,1
T04411,2025-11-24 00:00:00,2025-11-24 18:00:00,Critical,Open,Portal,Login Issue,A008,Joseph Collins,18,No,1
T04412,2025-11-29 00:00:00,2025-12-02 03:00:00,Low,Open,Chat,Network Issue,A006,Drew Allen,75,Yes,2
T04413,2025-12-12 00:00:00,2025-12-13 16:00:00,Medium,Closed,Portal,Network Issue,A024,Crystal Bradford,40,No,3
T04414,2026-02-22 00:00:00,2026-02-23 02:00:00,High,In Progress,Chat,Hardware Failure,A004,Thomas Anderson,26,Yes,5
T04415,2026-03-03 00:00:00,2026-03-05 05:00:00,High,Resolved,Chat,Network Issue,A014,Earl Walter,53,Yes,1
T04416,2025-10-01 00:00:00,2025-10-02 12:00:00,High,In Progress,Portal,Software Bug,A018,James Lucas,36,Yes,3
T04417,2025-07-25 00:00:00,2025-07-27 20:00:00,High,Open,Email,Software Bug,A020,Curtis Malone,68,No,2
T04418,2025-01-17 00:00:00,2025-01-18 00:00:00,Medium,In Progress,Chat,Access Request,A012,Yesenia Griffith,24,Yes,2
T04419,2026-02-27 00:00:00,2026-02-28 21:00:00,Low,In Progress,Chat,Network Issue,A017,Angela Scott,45,Yes,5
T04420,2025-06-22 00:00:00,2025-06-22 04:00:00,High,Open,Portal,Access Request,A003,Brian Lee,4,No,4
T04421,2026-02-18 00:00:00,2026-02-19 04:00:00,High,Resolved,Phone,Software Bug,A006,Cory Mckinney,28,No,3
T04422,2025-12-27 00:00:00,2025-12-30 18:00:00,Critical,Closed,Portal,Software Bug,A010,Joanna Brown,90,No,4
T04423,2025-10-17 00:00:00,2025-10-19 02:00:00,Medium,Open,Chat,Hardware Failure,A010,Matthew Hudson,50,Yes,3
T04424,2025-01-25 00:00:00,2025-01-27 08:00:00,Critical,In Progress,Portal,Software Bug,A018,Jerry Stewart,56,No,1
T04425,2025-03-06 00:00:00,2025-03-09 23:00:00,High,Resolved,Phone,Hardware Failure,A015,Joanne Donovan,95,Yes,4
T04426,2026-02-07 00:00:00,2026-02-11 18:00:00,High,Resolved,Portal,Login Issue,A019,Paul Gonzalez,114,Yes,5
T04427,2025-03-13 00:00:00,2025-03-13 16:00:00,High,Open,Portal,Network Issue,A012,Briana Gould,16,No,1
T04428,2026-02-19 00:00:00,2026-02-20 22:00:00,Critical,Open,Email,Hardware Failure,A002,Jennifer Brown,46,Yes,2
T04429,2025-03-14 00:00:00,2025-03-18 12:00:00,Critical,Open,Portal,Access Request,A005,Jeanne Leonard,108,No,3
T04430,2025-03-11 00:00:00,2025-03-12 23:00:00,Critical,Resolved,Phone,Login Issue,A022,Kelly Nunez,47,No,1
T04431,2026-02-01 00:00:00,2026-02-01 08:00:00,Medium,Resolved,Email,Network Issue,A024,Jasmine Mason,8,No,2
T04432,2025-05-07 00:00:00,2025-05-10 15:00:00,High,Resolved,Phone,Hardware Failure,A018,Doris Williams,87,No,5
T04433,2025-03-21 00:00:00,2025-03-24 16:00:00,Critical,Open,Portal,Access Request,A009,Angela Saunders,88,No,2
